id,psu_no,pid,district,weight,code_ur,a01,a02,a04,d05,d24,indd03,wap16,employed16,ur1,lfpr,sub,jobsearch,plf,youth,young,main_sect,attained,cash,age5,age10,usualhrs,usual_h,act_hrs,acthrs,ya,usualhrsc,usualhc,status1,lfs_round,district_1,c21,tvt,a0a,a0b,a0c,a0d,a1a,a1b,i08,i09,i10,i11,i12,lfs_year,weight2,d03b1
65126,1711,,13,376.0925,1,1,3,21,,,,1,0,100,100,2,1,,1,1,,1,,5,1,,,,,1,,,2,12,,AE,1,,,,,,,,,,,,2020,94.02312469482422,
65127,1711,,13,376.0925,1,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65128,1711,,13,376.0925,1,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65129,1711,,13,376.0925,1,2,6,60,,,,1,0,,0,2,1,,,,,1,,13,4,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65130,1711,,13,376.0925,1,1,2,40,1,,19,1,100,0,100,2,1,,,,3,2,10000,9,3,5,60,60,5,2,,,1,12,,,1,,,,,,,,,,,,2020,94.02312469482422,96
65131,1711,,13,376.0925,1,2,1,35,4,,7,1,100,0,100,2,1,,,,3,2,,8,3,3,40,40,3,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,47
65132,1711,,13,376.0925,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65133,1711,,13,376.0925,1,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65134,1711,,13,376.0925,1,2,1,30,,,,1,0,100,100,2,1,,,1,,2,,7,2,,,,,1,,,2,12,,E,0,,,,,,,,,,,,2020,94.02312469482422,
65135,1711,,13,376.0925,1,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65136,1711,,13,376.0925,1,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65137,1711,,13,376.0925,1,2,1,51,1,,3,1,100,0,100,2,1,,,,2,2,21666.666015625,11,3,5,50,50,5,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,11
65138,1711,,13,376.0925,1,1,1,44,1,,15,1,100,0,100,2,1,,,,3,5,470000,9,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,84
65139,1711,,13,376.0925,1,2,2,35,1,,19,1,100,0,100,2,1,,,,3,5,270000,8,3,3,35,35,3,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,94
65140,1711,,13,376.0925,1,2,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65141,1711,,13,376.0925,1,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65142,1711,,13,376.0925,1,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65143,1711,,13,376.0925,1,1,1,36,,,,1,0,100,100,2,1,,,,,2,,8,3,,,,,2,,,2,12,,AE,1,,,,,,,,,,,,2020,94.02312469482422,
65144,1711,,13,376.0925,1,2,2,36,4,,19,1,100,0,100,2,1,,,,3,2,,8,3,2,30,15,1,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,96
65145,1711,,13,376.0925,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65146,1711,,13,376.0925,1,2,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65147,1711,,13,376.0925,1,1,1,50,,,,1,0,100,100,2,1,,,,,2,,11,3,,,,,2,,,2,12,,ADE,0,,,,,,,,,,,,2020,94.02312469482422,
65148,1711,,13,376.0925,1,2,2,47,,,,1,0,,0,2,1,2,,,,2,,10,3,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65149,1711,,13,376.0925,1,2,3,22,1,,14,1,100,0,100,2,1,,1,1,3,4,30000,5,1,4,45,45,4,1,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,81
65150,1711,,13,376.0925,1,1,3,20,,,,1,0,,0,2,1,,1,1,,3,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65151,1711,,13,376.0925,1,1,3,18,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65152,1711,,13,376.0925,1,1,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65153,1711,,13,376.0925,1,1,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65154,1711,,13,376.0925,1,1,1,57,,,,1,0,100,100,2,1,,,,,2,,12,4,,,,,2,,,2,12,,AE,0,,,,,,,,,,,,2020,94.02312469482422,
65155,1711,,13,376.0925,1,2,2,41,,,,1,0,,0,2,1,2,,,,1,,9,3,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65156,1711,,13,376.0925,1,1,3,15,,,,,,,,,1,,,,,2,,4,,,,,,,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65157,1711,,13,376.0925,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65158,1711,,13,376.0925,1,1,3,11,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65159,1711,,13,376.0925,1,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65160,1711,,13,376.0925,1,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65161,1711,,13,376.0925,1,2,1,38,4,,7,1,100,0,100,2,1,,,,3,1,,8,3,2,28,8,1,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,47
65162,1711,,13,376.0925,1,2,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65163,1711,,13,376.0925,1,1,1,66,,,,1,0,,0,2,1,,,,,4,,14,5,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65164,1711,,13,376.0925,1,2,2,56,4,,19,1,100,0,100,2,1,,,,3,4,,12,4,1,22,22,1,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,96
65165,1711,,13,376.0925,1,1,3,32,4,,6,1,100,0,100,2,1,,,,2,4,,7,2,3,40,40,3,2,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,41
65166,1711,,13,376.0925,1,1,3,29,,,,1,0,100,100,2,1,,,1,,5,,6,2,,,,,1,,,2,12,,AEG,0,,,,,,,,,,,,2020,94.02312469482422,
65167,1711,,13,376.0925,1,1,3,27,4,,6,1,100,0,100,2,1,,,1,2,4,,6,2,4,45,24,1,1,,,1,12,,,0,,,,,,,,,,,,2020,94.02312469482422,41
65168,1711,,13,376.0925,1,2,3,25,,,,1,0,,0,2,1,,,1,,5,,6,2,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65169,1711,,13,376.0925,1,2,3,17,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,94.02312469482422,
65170,1711,,13,376.0925,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,94.02312469482422,
65171,1712,,13,348.8753,1,1,1,47,1,,21,1,100,0,100,2,1,,,,3,5,200000,10,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,99
65172,1712,,13,348.8753,1,2,2,47,1,,15,1,100,0,100,2,1,,,,3,5,200000,10,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,84
65173,1712,,13,348.8753,1,1,3,24,,,,1,0,,0,2,1,2,1,1,,5,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65174,1712,,13,348.8753,1,1,3,23,,,,1,0,,0,2,1,,1,1,,4,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65175,1712,,13,348.8753,1,2,3,20,,,,1,0,,0,2,1,,1,1,,3,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65176,1712,,13,348.8753,1,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65177,1712,,13,348.8753,1,1,10,20,1,,20,1,100,0,100,2,1,,1,1,3,2,20000,5,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65178,1712,,13,348.8753,1,1,1,54,1,,16,1,100,0,100,2,1,,,,3,5,600000,11,3,4,42,42,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,85
65179,1712,,13,348.8753,1,2,2,45,4,,13,1,100,0,100,2,1,,,,3,5,,10,3,4,48,48,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,74
65180,1712,,13,348.8753,1,2,3,25,1,,16,1,100,0,100,2,1,,,1,3,5,200000,6,2,4,45,45,4,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,85
65181,1712,,13,348.8753,1,1,3,23,4,,7,1,100,0,100,2,1,,1,1,3,4,,5,1,5,53,53,5,1,,,1,12,,,1,,,,,,,,,,,,2020,87.21882629394531,47
65182,1712,,13,348.8753,1,1,3,20,,,,1,0,,0,2,1,,1,1,,4,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65183,1712,,13,348.8753,1,1,3,19,,,,1,0,,0,2,1,,1,1,,4,,4,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65184,1712,,13,348.8753,1,2,3,17,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65185,1712,,13,348.8753,1,1,3,16,,,,1,0,,0,2,1,,1,1,,3,,4,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65186,1712,,13,348.8753,1,1,1,35,1,,7,1,100,0,100,2,1,,,,3,5,600000,8,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,46
65187,1712,,13,348.8753,1,2,2,32,1,,17,1,100,0,100,2,1,,,,3,5,500000,7,2,5,50,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,86
65188,1712,,13,348.8753,1,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65189,1712,,13,348.8753,1,1,10,20,1,,20,1,100,0,100,2,1,,1,1,3,3,20000,5,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65190,1712,,13,348.8753,1,1,1,42,1,,10,1,100,0,100,2,1,,,,3,5,200000,9,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,61
65191,1712,,13,348.8753,1,2,2,39,,,,1,0,100,100,2,1,,,,,5,,8,3,,,,,2,,,2,12,,FG,0,,,,,,,,,,,,2020,87.21882629394531,
65192,1712,,13,348.8753,1,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65193,1712,,13,348.8753,1,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65194,1712,,13,348.8753,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65195,1712,,13,348.8753,1,2,10,24,1,,20,1,100,0,100,2,1,,1,1,3,3,20000,5,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65196,1712,,13,348.8753,1,1,1,25,,,,1,0,,0,2,1,,,1,,4,,6,2,,,,,1,,,3,12,,,1,,,,,,,,,,,,2020,87.21882629394531,
65197,1712,,13,348.8753,1,1,7,21,,,,1,0,100,100,2,1,,1,1,,4,,5,1,,,,,1,,,2,12,,CF,1,,,,,,,,,,,,2020,87.21882629394531,
65198,1712,,13,348.8753,1,1,1,57,,,,1,0,100,100,2,1,,,,,5,,12,4,,,,,2,,,2,12,,CG,0,,,,,,,,,,,,2020,87.21882629394531,
65199,1712,,13,348.8753,1,2,2,40,,,,1,0,,0,2,1,2,,,,4,,9,3,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65200,1712,,13,348.8753,1,1,3,22,,,,1,0,,0,2,1,2,1,1,,4,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65201,1712,,13,348.8753,1,2,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65202,1712,,13,348.8753,1,1,3,8,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65203,1712,,13,348.8753,1,1,1,24,,,,1,0,,0,2,1,2,1,1,,5,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65204,1712,,13,348.8753,1,2,9,24,,,,1,0,100,100,2,1,,1,1,,5,,5,1,,,,,1,,,2,12,,ACG,0,,,,,,,,,,,,2020,87.21882629394531,
65205,1712,,13,348.8753,1,1,1,39,,,,1,0,100,100,2,1,,,,,5,,8,3,,,,,2,,,2,12,,CG,0,,,,,,,,,,,,2020,87.21882629394531,
65206,1712,,13,348.8753,1,2,2,32,1,,17,1,100,0,100,2,1,,,,3,5,500000,7,2,4,45,50,5,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,86
65207,1712,,13,348.8753,1,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65208,1712,,13,348.8753,1,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65209,1712,,13,348.8753,1,1,7,22,,,,1,0,,0,2,1,,1,1,,4,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65210,1712,,13,348.8753,1,2,10,18,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,4,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65211,1712,,13,348.8753,1,1,1,54,1,,15,1,100,0,100,2,1,,,,3,5,200000,11,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,84
65212,1712,,13,348.8753,1,2,2,40,1,,16,1,100,0,100,2,1,,,,3,5,200000,9,3,4,45,45,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,85
65213,1712,,13,348.8753,1,1,3,10,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65214,1712,,13,348.8753,1,1,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65215,1712,,13,348.8753,1,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65216,1712,,13,348.8753,1,2,10,19,1,,20,1,100,0,100,2,1,,1,1,3,1,25000,4,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65217,1712,,13,348.8753,1,2,10,30,1,,20,1,100,0,100,2,1,,,1,3,1,30000,7,2,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65218,1712,,13,348.8753,1,1,1,38,4,,7,1,100,0,100,2,1,,,,3,4,,8,3,5,54,54,5,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,47
65219,1712,,13,348.8753,1,2,2,34,6,,7,1,100,0,100,2,1,,,,3,4,,7,2,4,42,42,4,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,47
65220,1712,,13,348.8753,1,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65221,1712,,13,348.8753,1,1,3,7,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65222,1712,,13,348.8753,1,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65223,1712,,13,348.8753,1,1,1,41,1,,15,1,100,0,100,2,1,,,,3,3,200000,9,3,5,56,56,5,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,84
65224,1712,,13,348.8753,1,2,2,39,,,,1,0,100,100,2,1,,,,,2,,8,3,,,,,2,,,2,12,,A,1,,,,,,,,,,,,2020,87.21882629394531,
65225,1712,,13,348.8753,1,2,3,13,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65226,1712,,13,348.8753,1,1,3,9,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65227,1712,,13,348.8753,1,1,3,3,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65228,1712,,13,348.8753,1,2,10,22,1,,20,1,100,0,100,2,1,,1,1,3,2,15000,5,1,5,49,49,5,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,97
65229,1712,,13,348.8753,1,2,1,65,,,,1,0,,0,2,1,,,,,1,,14,5,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65230,1712,,13,348.8753,1,1,3,32,,,,1,0,100,100,2,1,,,,,5,,7,2,,,,,2,,,2,12,,CFG,0,,,,,,,,,,,,2020,87.21882629394531,
65231,1712,,13,348.8753,1,2,3,34,,,,1,0,,0,2,1,,,,,3,,7,2,,,,,2,,,3,12,,,1,,,,,,,,,,,,2020,87.21882629394531,
65232,1712,,13,348.8753,1,2,3,29,,,,1,0,100,100,2,1,,,1,,4,,6,2,,,,,1,,,2,12,,CF,1,,,,,,,,,,,,2020,87.21882629394531,
65233,1712,,13,348.8753,1,2,9,32,,,,1,0,,0,2,1,2,,,,4,,7,2,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,87.21882629394531,
65234,1712,,13,348.8753,1,2,9,27,1,,13,1,100,0,100,2,1,,,1,3,5,200000,6,2,4,45,45,4,1,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,69
65235,1712,,13,348.8753,1,1,1,33,1,,14,1,100,0,100,2,1,,,,3,3,60000,7,2,5,54,54,5,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,80
65236,1712,,13,348.8753,1,2,2,32,,,,1,0,100,100,2,1,,,,,4,,7,2,,,,,2,,,2,12,,A,0,,,,,,,,,,,,2020,87.21882629394531,
65237,1712,,13,348.8753,1,1,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65238,1712,,13,348.8753,1,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65239,1712,,13,348.8753,1,1,1,36,1,,6,1,100,0,100,2,1,,,,2,1,130000,8,3,1,9,9,1,2,,,1,12,,,1,,,,,,,,,,,,2020,87.21882629394531,41
65240,1712,,13,348.8753,1,2,2,32,1,,6,1,100,0,100,2,1,,,,2,2,65000,7,2,1,18,18,1,2,,,1,12,,,0,,,,,,,,,,,,2020,87.21882629394531,41
65241,1712,,13,348.8753,1,1,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,87.21882629394531,
65242,1713,,13,479.5504,2,1,1,37,1,,6,1,100,0,100,2,1,,,,2,2,156000,8,3,2,27,27,2,2,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65243,1713,,13,479.5504,2,2,2,33,,,,1,0,100,100,2,1,,,,,1,,7,2,,,,,2,,,2,12,,C,0,,,,,,,,,,,,2020,119.88760375976562,
65244,1713,,13,479.5504,2,1,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65245,1713,,13,479.5504,2,1,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65246,1713,,13,479.5504,2,2,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65247,1713,,13,479.5504,2,2,1,39,,,,1,0,100,100,2,1,,,,,1,,8,3,,,,,2,,,2,12,,CE,0,,,,,,,,,,,,2020,119.88760375976562,
65248,1713,,13,479.5504,2,2,3,18,,,,1,0,100,100,2,1,,1,1,,1,,4,1,,,,,1,,,2,12,,CE,0,,,,,,,,,,,,2020,119.88760375976562,
65249,1713,,13,479.5504,2,2,3,17,1,,19,1,100,0,100,2,1,,1,1,3,1,52000,4,1,1,3,3,1,1,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,96
65250,1713,,13,479.5504,2,2,3,12,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65251,1713,,13,479.5504,2,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65252,1713,,13,479.5504,2,2,3,0,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65253,1713,,13,479.5504,2,2,1,33,,,,1,0,100,100,2,1,,,,,1,,7,2,,,,,2,,,2,12,,AC,0,,,,,,,,,,,,2020,119.88760375976562,
65254,1713,,13,479.5504,2,1,3,16,1,,6,1,100,0,100,2,1,,1,1,2,1,78000,4,1,2,27,27,2,1,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65255,1713,,13,479.5504,2,1,1,27,4,,6,1,100,0,100,2,1,,,1,2,4,,6,2,1,5,5,1,1,,,1,12,,,1,,,,,,,,,,,,2020,119.88760375976562,43
65256,1713,,13,479.5504,2,1,1,35,1,,6,1,100,0,100,2,1,,,,2,2,78000,8,3,1,18,18,1,2,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65257,1713,,13,479.5504,2,1,1,29,1,,6,1,100,0,100,2,1,,,1,2,1,36000,6,2,5,54,54,5,1,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65258,1713,,13,479.5504,2,1,1,44,1,,1,1,100,0,100,2,1,,,,1,1,26000,9,3,1,18,18,1,2,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,1
65259,1713,,13,479.5504,2,2,2,20,,,,1,0,100,100,2,1,,1,1,,1,,5,1,,,,,1,,,2,12,,CE,0,,,,,,,,,,,,2020,119.88760375976562,
65260,1713,,13,479.5504,2,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65261,1713,,13,479.5504,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65262,1713,,13,479.5504,2,1,1,37,1,,1,1,100,0,100,2,1,,,,1,1,26000,8,3,1,18,18,1,2,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,1
65263,1713,,13,479.5504,2,2,2,35,,,,1,0,100,100,2,1,,,,,2,,8,3,,,,,2,,,2,12,,E,0,,,,,,,,,,,,2020,119.88760375976562,
65264,1713,,13,479.5504,2,2,3,6,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65265,1713,,13,479.5504,2,2,3,4,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65266,1713,,13,479.5504,2,1,1,29,1,,3,1,100,0,100,2,1,,,1,2,2,260000,6,2,1,14,14,1,1,,,1,12,,,1,,,,,,,,,,,,2020,119.88760375976562,25
65267,1713,,13,479.5504,2,2,2,22,,,,1,0,100,100,2,1,,1,1,,1,,5,1,,,,,1,,,2,12,,AC,0,,,,,,,,,,,,2020,119.88760375976562,
65268,1713,,13,479.5504,2,2,1,66,,,,1,0,,0,2,1,,,,,1,,14,5,,,,,2,,,3,12,,,0,,,,,,,,,,,,2020,119.88760375976562,
65269,1713,,13,479.5504,2,2,3,24,,,,1,0,,0,2,1,,1,1,,1,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,119.88760375976562,
65270,1713,,13,479.5504,2,2,1,23,,,,1,0,100,100,2,1,,1,1,,2,,5,1,,,,,1,,,2,12,,AC,1,,,,,,,,,,,,2020,119.88760375976562,
65271,1713,,13,479.5504,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65272,1713,,13,479.5504,2,1,1,27,1,,6,1,100,0,100,2,1,,,1,2,2,65000,6,2,1,18,18,1,1,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65273,1713,,13,479.5504,2,2,2,24,,,,1,0,,0,2,1,2,1,1,,1,,5,1,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,119.88760375976562,
65274,1713,,13,479.5504,2,1,3,2,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65275,1713,,13,479.5504,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65276,1713,,13,479.5504,2,1,1,36,1,,6,1,100,0,100,2,1,,,,2,2,156000,8,3,1,18,18,1,2,,,1,12,,,1,,,,,,,,,,,,2020,119.88760375976562,41
65277,1713,,13,479.5504,2,2,2,37,,,,1,0,100,100,2,1,,,,,1,,8,3,,,,,2,,,2,12,,E,0,,,,,,,,,,,,2020,119.88760375976562,
65278,1713,,13,479.5504,2,2,3,1,,,,,,,,,1,,,,,,,1,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65279,1713,,13,479.5504,2,2,4,11,,,,,,,,,1,,,,,,,3,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
65280,1713,,13,479.5504,2,1,1,44,1,,6,1,100,0,100,2,1,,,,2,2,65000,9,3,2,27,27,2,2,,,1,12,,,0,,,,,,,,,,,,2020,119.88760375976562,41
65281,1713,,13,479.5504,2,1,1,30,,,,1,0,,0,1,1,2,,1,,2,,7,2,,,,,1,,,3,12,,,0,,,,,,,,,,,,2020,119.88760375976562,
65282,1713,,13,479.5504,2,2,2,35,,,,1,0,,0,1,1,2,,,,1,,8,3,,,,,2,,,3,12,,,1,,,,,,,,,,,,2020,119.88760375976562,
65283,1713,,13,479.5504,2,2,3,5,,,,,,,,,1,,,,,,,2,,,,,,,,,,12,,,,,,,,,,,,,,,2020,119.88760375976562,
